organizationName,orgID,orgID_URL,orgSubtype,businessSector,busSect_description,busSectID,Business_ClassCode,EconomicSectID_URL,HQ_Address,HQ_PhoneNumber,orgURL,primaryTicker,hasHoldingClassification,LEI
Orange Polska SA,4297212019,https://permid.org/1-4297212019,Company,Utilities,"Producers and distributors of electricity, natural gas, water, steam and utility infrastructure operators.",4294952820,5910,https://permid.org/1-4294952821,"Via Molino Rosso, 8
IMOLA
BOLOGNA
40026
Italy
",390542843111,https://heracomm.gruppohera.it/,OPL,publiclyHeld,8156009C12211F2B7743
Italgas Reti SpA,5053083940,https://permid.org/1-5053083940,Company,Healthcare Services & Equipment,"Manufacturers of medical equipment and supplies, providers of medical technology/software, as well as operators of healthcare facilities and providers of managed healthcare.",4294952852,5610,https://permid.org/1-4294952853,"Fingal Bay Business Park
Harry Reynolds Road
Ireland
",,,,,549300GFSOR556BX2290
Carrefour Banque SA,5000045605,https://permid.org/1-5000045605,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Tour Majunga La Defense
6 Place de la Pyramide
PUTEAUX
ILE-DE-FRANCE
92800
France
",33144457000,https://www.axa-im.com/,,,969500EBDH6VO20UN688
Publicis Groupe Media SA,5068346190,https://permid.org/1-5068346190,Unknown,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Les Miroirs, La Dfense Cedex
ILE-DE-FRANCE
92096
France
",3347623000,,,,
Sodexo Argentina Sa,4297979959,https://permid.org/1-4297979959,Unknown,Industrial & Commercial Services,"Providers of construction, engineering, commercial supply services, professional information services, as well as diversified trading and distribution operations.",4294952762,5220,https://permid.org/1-4294952767,"48 Rue Albert Dhalenne
SAINT-OUEN
ILE-DE-FRANCE
93400
France
",,,,,969500ZFB32LZ93KP614
2I Rete Gas SpA (Pre-Merger),5070763387,https://permid.org/1-5070763387,Company,Industrial & Commercial Services,"Providers of construction, engineering, commercial supply services, professional information services, as well as diversified trading and distribution operations.",4294952762,5220,https://permid.org/1-4294952767,"461/ 2, Sadashiv Peth
Tilak Road,
Nr. New English School
PUNE
MAHARASHTRA
411030
India
",,,,,335800JUA1NS84R55819
Ceetrus SA,4298231503,https://permid.org/1-4298231503,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Strada San Bartolomeo Snc Quarto Inferiore
ASTI
ASTI
14100
Italy
",,http://www.a2aambiente.eu/,,,8156009825F890E9E265
Bouygues Telecom SA,5074210015,https://permid.org/1-5074210015,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Stonemasons Way
Rathfarnham
DUBLIN
D16 KH51
Ireland
",,,,,54930044475SH442C864
Erg Eolica Campania SpA,5001099369,https://permid.org/1-5001099369,Unknown,Industrial & Commercial Services,"Providers of construction, engineering, commercial supply services, professional information services, as well as diversified trading and distribution operations.",4294952762,5220,https://permid.org/1-4294952767,"1 Rue De France
TREMBLAY-EN-FRANCE
ILE-DE-FRANCE
93290
France
",,,,,
JCDecaux & Cevasa SA,5073639792,https://permid.org/1-5073639792,Unknown,Applied Resources,"Producers of wood-based products and providers of related services, as well as manufacturers of paper and non-paper products, containers and packaging.",4294952974,5130,https://permid.org/1-4294952774,"Marxergasse 4A
WIEN
WIEN
1030
Austria
",431790130,,,,2138004LSZE37TGO8788
Sampo Oyj Banking Operations,5000004244,https://permid.org/1-5000004244,Company,Insurance,"Underwriters and carriers of property, casualty, life and health insurance policies, as well as reinsurance carriers.",4294952866,5530,https://permid.org/1-4294952740,"Schottenring 15
WIEN
WIEN
1010
Austria
",435033070000,https://www.donauversicherung.at/,,,529900LCKFUFRG0MTQ38
Covivio SA-Saint Denis Office,5001237115,https://permid.org/1-5001237115,Unknown,Cyclical Consumer Services,"Providers of accommodation, entertainment and leisure services, marketing and advertising services and media & publishing services.",4294952915,5330,https://permid.org/1-4294952746,"Dellaertweg 1
LEIDEN
ZUID-HOLLAND
2316WZ
Netherlands
",,,,,
Tractebel Engineering SA,5066538532,https://permid.org/1-5066538532,Company,Applied Resources,"Producers of wood-based products and providers of related services, as well as manufacturers of paper and non-paper products, containers and packaging.",4294952974,5130,https://permid.org/1-4294952774,"Laufengasse 18
NEUHAUSEN AM RHEINFALL
SCHAFFHAUSEN
8212
Switzerland
",,https://www.sig.biz/,,,5493004Z6P7TSVB1L042
Altarea Cogedim Entreprise Asset Management SNC,5074800399,https://permid.org/1-5074800399,Unknown,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Netherlands
",,,,,254900OG32E8F3XO5O83
Alpine Energie Oesterreich GmbH,5039933317,https://permid.org/1-5039933317,Unknown,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Groeneweg 11


BUURMALSEN
GELDERLAND
4197HD
Netherlands
",,,,,31570029ZM73CQ4PCG47
Fondo Nazionale Pensione Complementare per il Personale non Dirigente di Poste Italiane SpA,5047293768,https://permid.org/1-5047293768,Investment Manager/Advisor,Investment Holding Companies,"Organizations engaged in investing in securities/stakes of other companies and for their own profits. Investment Holding Companies might have both minority and majority stakes. Excludes companies investing in private equity firms, classified in Private Equity; companies investing in venture capital firms, classified in Venture Capital; companies operating through subsidiaries/majority-held entities in various economic segments, classified according to the dominant segment of activity or, in case of a significant size and lack of dominant segment, in Industrial Conglomerates; UK-type investment trusts, classified in UK Investment Trusts.",4294952737,5560,https://permid.org/1-4294952740,"1, allee Scheffer
LUXEMBOURG
2520
Luxembourg
",,,,,549300KMCOJGU910PF77
Montea SCA (Paris Branch),5047293768,https://permid.org/1-5047293768,Organization Branch,Investment Holding Companies,"Organizations engaged in investing in securities/stakes of other companies and for their own profits. Investment Holding Companies might have both minority and majority stakes. Excludes companies investing in private equity firms, classified in Private Equity; companies investing in venture capital firms, classified in Venture Capital; companies operating through subsidiaries/majority-held entities in various economic segments, classified according to the dominant segment of activity or, in case of a significant size and lack of dominant segment, in Industrial Conglomerates; UK-type investment trusts, classified in UK Investment Trusts.",4294952737,5560,https://permid.org/1-4294952740,"1, allee Scheffer
LUXEMBOURG
2520
Luxembourg
",,,,,549300KMCOJGU910PF77
"IOB HOLDINGS(OMV AG,IPIC)",5079682416,https://permid.org/1-5079682416,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Keizersgracht 679, 4th Floor


AMSTERDAM
NOORD-HOLLAND
1017DV
Netherlands
",,,,,213800JCR9B7CYW7U265
Carmila Espana SL,5037343053,https://permid.org/1-5037343053,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Siemensstr. 7
STUTTGART
BADEN-WUERTTEMBERG
70469
Germany
",,https://www.daimler-mobility.com/,,,529900T9352KU0GVNY33
PostFinance AG,5056412391,https://permid.org/1-5056412391,Company,Food & Drug Retailing,"Retailers operating pharmacies, grocery, convenience, liquor and specialty food stores.",4294952880,5430,https://permid.org/1-4294952895,"Metro-Strasse 1
DUESSELDORF
NORDRHEIN-WESTFALEN
40235
Germany
",4921168860,https://www.metroag.de/,,,5299006EQ03K3SSUYS12
Danone US Inc,4298172652,https://permid.org/1-4298172652,Company,Software & IT Services,"Developers and marketers of generic system and application software, as well as providers of consulting and IT services.",4294952830,5720,https://permid.org/1-4294952723,"Hasso-Plattner-Ring 7
WALLDORF
BADEN-WUERTTEMBERG
69190
Germany
",496227747474,http://www.sap.com/germany,WWAV,,5299000X9VHK01Y9R563
ALLPLAN GMBH(EVN AG),4297851224,https://permid.org/1-4297851224,Company,Chemicals,"Producers and refiners of agricultural, commodity and specialty chemicals.",4294952988,5110,https://permid.org/1-4294952774,"Kaiser-Wilhelm-Allee 60
LEVERKUSEN
NORDRHEIN-WESTFALEN
51365
Germany
",4921332372000,http://www.covestro.com,,,529900DVRM8MM8F0MW87
Legrand France SA,5039710198,https://permid.org/1-5039710198,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Rodenbacher Chaussee 4
Hanau
HESSEN
63457
Germany
",4961815912271,https://venturing.evonik.com/,,,
Auchan Fly,4295867588,https://permid.org/1-4295867588,Unknown,Industrial Goods,"Manufacturers of aerospace & defense equipment, as well as industrial vehicles, machinery, equipment & components, and shipbuilders.",4294952766,5210,https://permid.org/1-4294952767,"124-126 Rue De Stalingrad
ILE-DE-FRANCE
93711
France
",33820006000,http://www.elmleblanc.fr/,,,
Veolia Environnement Europe Services SA,4296540148,https://permid.org/1-4296540148,Unknown,Automobiles & Auto Parts,"Manufacturers of automobiles, light trucks, motorcycles, as well as related vehicle parts, tires and primary rubber products.",4294952931,5310,https://permid.org/1-4294952746,"Einsteinlaan 5
RIJSWIJK
ZUID-HOLLAND
2289CC
Netherlands
",,,,,5299006ZHG3IXU0PNJ56
Cassa Di Previdenza Fondo Pensione Dei Dipendenti Della Rai Radiotelevisione Italiana E Delle Altre Societa Del Gruppo Rai SpA,4298450802,https://permid.org/1-4298450802,Unknown,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Hugo van der Goeslaan 1
EINDHOVEN
NOORD-BRABANT
5643TW
Netherlands
",,,,,
Safran Aero Boosters SA,5000057365,https://permid.org/1-5000057365,Company,Transportation,"Transporters of freight and passengers by air, land and sea, and operators of supporting services.",4294952945,5240,https://permid.org/1-4294952767,"Charles-de-Gaulle-Str. 20
VLAAMS-BRABANT
53113
Belgium
",492281829944,http://www.dhl.be,,,549300G6JCJHCKVZ7O95
Schneider Electric SE,5048276776,https://permid.org/1-5048276776,Unknown,Investment Holding Companies,"Organizations engaged in investing in securities/stakes of other companies and for their own profits. Investment Holding Companies might have both minority and majority stakes. Excludes companies investing in private equity firms, classified in Private Equity; companies investing in venture capital firms, classified in Venture Capital; companies operating through subsidiaries/majority-held entities in various economic segments, classified according to the dominant segment of activity or, in case of a significant size and lack of dominant segment, in Industrial Conglomerates; UK-type investment trusts, classified in UK Investment Trusts.",4294952737,5560,https://permid.org/1-4294952740,"Willemsplein 2/4
HERTOGENBOSCH
NOORD-BRABANT
5211 AK
Netherlands
",31888531921,,,,529900K3SDM4SQGD1R84
Edenred Argentina SA,5000064683,https://permid.org/1-5000064683,Company,Insurance,"Underwriters and carriers of property, casualty, life and health insurance policies, as well as reinsurance carriers.",4294952866,5530,https://permid.org/1-4294952740,"HANNOVER
NIEDERSACHSEN
Germany
",,,,,529900SICUWBWCURTH85
Fondation D'Entreprise Gecina,5038063108,https://permid.org/1-5038063108,Unknown,Real Estate,"Developers and managers of real estate operations and related services. Includes residential, commercial and specialized real estate investment trusts.",4294952860,6010,https://permid.org/1-1004365438,"Philippstrasse 3
BOCHUM
NORDRHEIN-WESTFALEN
44803
Germany
",492343140,https://www.vonovia.de/,,,5299005A2ZEP6AP7KM81
Acea Ato 2 Gruppo Acea SpA,4298170120,https://permid.org/1-4298170120,Company,Industrial & Commercial Services,"Providers of construction, engineering, commercial supply services, professional information services, as well as diversified trading and distribution operations.",4294952762,5220,https://permid.org/1-4294952767,"Opernplatz 2
ESSEN
NORDRHEIN-WESTFALEN
45128
Germany
",492018240,http://www.hochtief-solutions.de/,,,529900BA5V8GXCIBH462
Eesti Energia Kaevandused AS,5055434092,https://permid.org/1-5055434092,Company,Industrial Goods,"Manufacturers of aerospace & defense equipment, as well as industrial vehicles, machinery, equipment & components, and shipbuilders.",4294952766,5210,https://permid.org/1-4294952767,"Industriestrasse 1-3
HERZOGENAURACH
BAYERN
91074
Germany
",499132820,http://www.schaeffler.de/,,,5299005V0K8MFRK2F525
Nokia Oyj,4295869987,https://permid.org/1-4295869987,Unknown,Real Estate,"Developers and managers of real estate operations and related services. Includes residential, commercial and specialized real estate investment trusts.",4294952860,6010,https://permid.org/1-1004365438,"Pfaffenwiese 300
FRANKFURT AM MAIN
HESSEN
65929
Germany
",4930897860,https://www.deutsche-wohnen.com/,,,529900QE24Q67I3FWZ10
Dassault Systemes Canada Software Inc,4298450802,https://permid.org/1-4298450802,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Hugo van der Goeslaan 1
EINDHOVEN
NOORD-BRABANT
5643TW
Netherlands
",,,GCM,,
Air Liquide Finance SA,5001194616,https://permid.org/1-5001194616,Special Purpose Vehicle,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"chemin de la Chenaie 50
BELLEVUE
GENEVE
1293
Switzerland
",,,,,
Snam Rete Gas SpA,4296716646,https://permid.org/1-4296716646,Company,Cyclical Consumer Services,"Providers of accommodation, entertainment and leisure services, marketing and advertising services and media & publishing services.",4294952915,5330,https://permid.org/1-4294952746,"PARIS
ILE-DE-FRANCE
France
",,,,,
Thales Alenia Space Belgium SA,4296716646,https://permid.org/1-4296716646,Company,Cyclical Consumer Services,"Providers of accommodation, entertainment and leisure services, marketing and advertising services and media & publishing services.",4294952915,5330,https://permid.org/1-4294952746,"PARIS
ILE-DE-FRANCE
France
",,,,,
Consolidated Papers Inc,4297270573,https://permid.org/1-4297270573,Unknown,Industrial & Commercial Services,"Providers of construction, engineering, commercial supply services, professional information services, as well as diversified trading and distribution operations.",4294952762,5220,https://permid.org/1-4294952767,"Chaussee De Wavre 1945
AUDERGHEM
BRUXELLES-CAPITALE
1160
Belgium
",,,,,529900HYJTP9RFY8TZ23
Telecom Italia Sparkle SpA,4295867730,https://permid.org/1-4295867730,Company,Chemicals,"Producers and refiners of agricultural, commodity and specialty chemicals.",4294952988,5110,https://permid.org/1-4294952774,"25 rue de Clichy
PARIS
ILE-DE-FRANCE
75009
France
",33140758000,,,,54930066B2IFPEYWQZ43
Eutelsat Latin America SA,5076691487,https://permid.org/1-5076691487,Unknown,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Belgium
",,,,,
Metso Outotec Oyj,5039682938,https://permid.org/1-5039682938,Unknown,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Oudeweg 147
HAARLEM
NOORD-HOLLAND
2031CC
Netherlands
",31232302883,,,,529900LDFQGSHTBT6K77
Enel Green Power SpA,5000609166,https://permid.org/1-5000609166,Company,Chemicals,"Producers and refiners of agricultural, commodity and specialty chemicals.",4294952988,5110,https://permid.org/1-4294952774,"12, Rue Leon Thyes
LUXEMBOURG
L - 2636
Luxembourg
",,,EGPW,,
Allied Domecq Ltd,5035945387,https://permid.org/1-5035945387,Company,Industrial & Commercial Services,"Providers of construction, engineering, commercial supply services, professional information services, as well as diversified trading and distribution operations.",4294952762,5220,https://permid.org/1-4294952767,"Quinta da Torre da Aguilha
Edificio Brisa
2785-599
Portugal
",351214448500,http://www.brisaconcessao.pt/,ALYZF,,
Banco Patagonia SA,4295877443,https://permid.org/1-4295877443,Company,Chemicals,"Producers and refiners of agricultural, commodity and specialty chemicals.",4294952988,5110,https://permid.org/1-4294952774,"Shiba Koen First Bldg.
3-8-2, Shiba
MINATO-KU
TOKYO-TO
105-8623
Japan
",81354275103,https://www.tosoh.co.jp/,BPAT3,publiclyHeld,529900YSLFVJF2MDBX02
Air Liquide Advanced Business SA,4297797078,https://permid.org/1-4297797078,Unknown,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Postbus 19163
AMSTERDAM
NOORD-HOLLAND
1000 GD
Netherlands
",,https://www.euronext.com/,,,724500V6UOK62XEZ2L78
Vinci Airports SAS,5000013933,https://permid.org/1-5000013933,Company,Mineral Resources,"Miners and processors of steel, aluminum, precious and specialty metals and minerals, and construction related materials. Includes integrated mining companies.",4294952773,5120,https://permid.org/1-4294952774,"Al. Jozefa Pilsudskiego 92
DABROWA GORNICZA
WOJ. SLASKIE
41-308
Poland
",48327766666,http://poland.arcelormittal.com/,,,54930046ZZ9BNG355K46
Ignitis UAB,5080041689,https://permid.org/1-5080041689,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,,,,,,
Leonardo SpA,4298110924,https://permid.org/1-4298110924,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Thomas R. Malthusstraat 1 1-3
AMSTERDAM
NOORD-HOLLAND
1066JR
Netherlands
",,,,,549300772D1G8JPIUR96
Renault Sport SAS,4295868415,https://permid.org/1-4295868415,Company,Technology Equipment,"Manufacturers of semiconductors, communications equipment, computer hardware and software and technology-related office equipment, electronic equipment and components, household/consumer electronics, phones, handhelds, and related office equipment as well as providers of consulting and IT services.",4294952722,5710,https://permid.org/1-4294952723,"55 place Nelson Mandela
Nanterre Cedex
NANTERRE
ILE-DE-FRANCE
92024
France
",33134346161,https://www.ses-imagotag.com,,,969500U51BYOMEW9M549
Hera Comm Srl,4295867786,https://permid.org/1-4295867786,Company,Pharmaceuticals & Medical Research,"Manufacturers and marketers of generic and specialty drugs, as well as researchers and developers of new drugs, medical products and procedures.",4294952845,5620,https://permid.org/1-4294952853,"Site De La Geraudiere
Rue Pierre Adolphe Bobierre
NANTES
PAYS DE LA LOIRE
44300
France
",,https://www.eurofins.fr/,,,
Kering Luxembourg S.A.,5050701578,https://permid.org/1-5050701578,Unknown,Investment Holding Companies,"Organizations engaged in investing in securities/stakes of other companies and for their own profits. Investment Holding Companies might have both minority and majority stakes. Excludes companies investing in private equity firms, classified in Private Equity; companies investing in venture capital firms, classified in Venture Capital; companies operating through subsidiaries/majority-held entities in various economic segments, classified according to the dominant segment of activity or, in case of a significant size and lack of dominant segment, in Industrial Conglomerates; UK-type investment trusts, classified in UK Investment Trusts.",4294952737,5560,https://permid.org/1-4294952740,"Gustav Mahlerplein 25 A
AMSTERDAM
NOORD-HOLLAND
1082MS
Netherlands
",,,,,549300XECZKA65RUUL82
Fresenius Finance Ireland PLC,4295884808,https://permid.org/1-4295884808,Special Purpose Vehicle,Food & Beverages,"Producers and processors of food, beverages and tobacco. Includes operators of farms and fisheries, as well as brewers, distillers and distributors, and packagers of Food & Beverages.",4294952894,5410,https://permid.org/1-4294952895,"Tweede Weteringplantsoen 5
PO Box 28
AMSTERDAM
NOORD-HOLLAND
1017 ZD
Netherlands
",31206221152,http://www.theheinekencompany.com/,,,724500M1WJLFM9TYBS04
AXA Investment Managers SA,4296986803,https://permid.org/1-4296986803,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Molenwerf 12
AMSTERDAM
NOORD-HOLLAND
1014BG
Netherlands
",,,,,
de Saint-Gobain Cie SA,5001094595,https://permid.org/1-5001094595,Unknown,Industrial & Commercial Services,"Providers of construction, engineering, commercial supply services, professional information services, as well as diversified trading and distribution operations.",4294952762,5220,https://permid.org/1-4294952767,"Austria
",,,,,
Iren Ambiente Holding SpA,4295966804,https://permid.org/1-4295966804,Unknown,Cyclical Consumer Services,"Providers of accommodation, entertainment and leisure services, marketing and advertising services and media & publishing services.",4294952915,5330,https://permid.org/1-4294952746,"Wienerstrasse 158
GUMPOLDSKIRCHEN
NIEDEROESTERREICH
2352
Austria
",4322526060,http://www.novomatic.com/produkte/vertrieb,,,5299004QD601B8U1HD44
Cap Cowork Mercialys SASU,5000067294,https://permid.org/1-5000067294,Unknown,Industrial Goods,"Manufacturers of aerospace & defense equipment, as well as industrial vehicles, machinery, equipment & components, and shipbuilders.",4294952766,5210,https://permid.org/1-4294952767,"Dachauer Strasse 665
MUNICH
BAYERN
80995
Germany
",498914890,https://www.mtu.de/,,,
BTF Tilintarkastus Helsinki Oyj,4295869029,https://permid.org/1-4295869029,Unknown,Pharmaceuticals & Medical Research,"Manufacturers and marketers of generic and specialty drugs, as well as researchers and developers of new drugs, medical products and procedures.",4294952845,5620,https://permid.org/1-4294952853,"Muellerstrasse 178
BERLIN
BERLIN
13353
Germany
",,,,,529900D0LR87WCF41Q51
Galleria Commerciale Klepierre Srl,4296795019,https://permid.org/1-4296795019,Company,Transportation,"Transporters of freight and passengers by air, land and sea, and operators of supporting services.",4294952945,5240,https://permid.org/1-4294952767,"Frankfurt Flughafen, Tor 21
Gebaeude 322
FRANKFURT AM MAIN
HESSEN
60546
Germany
",49696960,https://lufthansa-cargo.com/,,,52990062TWNTBB4FZ290
Tilhill Forestry Ltd,5057739042,https://permid.org/1-5057739042,Unknown,Investment Holding Companies,"Organizations engaged in investing in securities/stakes of other companies and for their own profits. Investment Holding Companies might have both minority and majority stakes. Excludes companies investing in private equity firms, classified in Private Equity; companies investing in venture capital firms, classified in Venture Capital; companies operating through subsidiaries/majority-held entities in various economic segments, classified according to the dominant segment of activity or, in case of a significant size and lack of dominant segment, in Industrial Conglomerates; UK-type investment trusts, classified in UK Investment Trusts.",4294952737,5560,https://permid.org/1-4294952740,"C/ General Concha 20
BILBAO
VIZCAYA
Spain
",,,,,
Alstom Transport SA,5035581144,https://permid.org/1-5035581144,Company,Insurance,"Underwriters and carriers of property, casualty, life and health insurance policies, as well as reinsurance carriers.",4294952866,5530,https://permid.org/1-4294952740,"Cra. 14 No. 96-34
BOGOTA
Colombia
",5716503300,http://www.mapfre.com.co,,,
Eaton Capital Global Holdings Unlimited Co,4296540360,https://permid.org/1-4296540360,Unknown,Utilities,"Producers and distributors of electricity, natural gas, water, steam and utility infrastructure operators.",4294952820,5910,https://permid.org/1-4294952821,"Rapenburgerstraat 179D
AMSTERDAM
NOORD-HOLLAND
1011 VM
Netherlands
",31205792124,,,,549300ZMLFJKWC63XN87
KSH Infra Industrial Park Pvt Ltd,5040046253,https://permid.org/1-5040046253,Company,Industrial Goods,"Manufacturers of aerospace & defense equipment, as well as industrial vehicles, machinery, equipment & components, and shipbuilders.",4294952766,5210,https://permid.org/1-4294952767,"Abraham-Lincoln Stasse 21
FRANKFURT AM MAIN
HESSEN
65189
Germany
",4906117700,https://www.kiongroup.com,,,5299005KY91C4C6U9H17
Eaton Capital Global Holdings Unlimited Co,4295859585,https://permid.org/1-4295859585,Unknown,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Place du Trone, 1
BRUXELLES
BRUXELLES-CAPITALE
1000
Belgium
",3226786111,https://www.axabank.be/,,,LSGM84136ACA92XCN876
FidalCo Ltd(Hoskyns/Sogeti),5000056353,https://permid.org/1-5000056353,Company,Mineral Resources,"Miners and processors of steel, aluminum, precious and specialty metals and minerals, and construction related materials. Includes integrated mining companies.",4294952773,5120,https://permid.org/1-4294952774,"42 Fitzwilliam Square
Dublin 2
DUBLIN
DUBLIN
Ireland
",35316344340,,,,549300C4ROP5J6I59W35
A2A Ambiente SpA,4296984162,https://permid.org/1-4296984162,Company,Food & Beverages,"Producers and processors of food, beverages and tobacco. Includes operators of farms and fisheries, as well as brewers, distillers and distributors, and packagers of Food & Beverages.",4294952894,5410,https://permid.org/1-4294952895,"Alfred-Nobel-Strasse 50
MONHEIM AM RHEIN
NORDRHEIN-WESTFALEN
40789
Germany
",492173380,http://www.cropscience.bayer.com/,,,529900L7063ZMCEXTV48
CRH SMW Finance DAC,5076163128,https://permid.org/1-5076163128,Company,Real Estate,"Developers and managers of real estate operations and related services. Includes residential, commercial and specialized real estate investment trusts.",4294952860,6010,https://permid.org/1-1004365438,"Van Deventerlaan 31


UTRECHT
UTRECHT
3528 AG
Netherlands
",31852731294,https://www.ctp.eu/,,,3157000YTVO4TN65UM14
Immofinanz AG Rewe Markets(12),4297577719,https://permid.org/1-4297577719,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Piazza Cavour, 2
MILANO
MILANO
20121
Italy
",,https://italy.ca-indosuez.com/,,,8156008364FBF7D6E009
FIST SPA(VALEO SA),5035734825,https://permid.org/1-5035734825,Company,Industrial & Commercial Services,"Providers of construction, engineering, commercial supply services, professional information services, as well as diversified trading and distribution operations.",4294952762,5220,https://permid.org/1-4294952767,"Strada Borgoforte, 22
PIACENZA
PIACENZA
29122
Italy
",3905235491,http://www.irenambiente.it/,,,
Eni Angola SpA,5035900951,https://permid.org/1-5035900951,Company,Insurance,"Underwriters and carriers of property, casualty, life and health insurance policies, as well as reinsurance carriers.",4294952866,5530,https://permid.org/1-4294952740,"Carl-Bosch-Strasse 5
WIESBADEN
HESSEN
65203
Germany
",,http://interrisk.de,,,391200OHYAVZHRP0BA02
Adp International SA,4298161017,https://permid.org/1-4298161017,Company,Chemicals,"Producers and refiners of agricultural, commodity and specialty chemicals.",4294952988,5110,https://permid.org/1-4294952774,"420 rue d'Estienne d'Orves
Colombes Cedex
COLOMBES
ILE-DE-FRANCE
92705
France
",33149008080,https://www.arkema.fr/,,,96950026BLIV09FMSM49
Mondi Finance Europe GmbH,4295868735,https://permid.org/1-4295868735,Special Purpose Vehicle,Industrial Goods,"Manufacturers of aerospace & defense equipment, as well as industrial vehicles, machinery, equipment & components, and shipbuilders.",4294952766,5210,https://permid.org/1-4294952767,"Neue Strasse 95
KIRCHHEIM UNTER TECK
BADEN-WUERTTEMBERG
73230
Germany
",4970218050,http://www.dialog-semiconductor.com,,,529900O0ZFDF8EHA2S23
Amadeus IT Group Colombia SAS,5039609855,https://permid.org/1-5039609855,Unknown,Utilities,"Producers and distributors of electricity, natural gas, water, steam and utility infrastructure operators.",4294952820,5910,https://permid.org/1-4294952821,"C/ Serrano Galvache 56
MADRID
MADRID
Spain
",,,,,
Donau Versicherung Vienna Insurance Group AG,5034783732,https://permid.org/1-5034783732,Company,Automobiles & Auto Parts,"Manufacturers of automobiles, light trucks, motorcycles, as well as related vehicle parts, tires and primary rubber products.",4294952931,5310,https://permid.org/1-4294952746,"Frankfurter Ring 224
MUNICH
BAYERN
80807
Germany
",4989452450395,https://www.autosar.org/,,,
Tyco Electronics Group SA (Luxembourg Branch),5001117637,https://permid.org/1-5001117637,Organization Branch,Utilities,"Producers and distributors of electricity, natural gas, water, steam and utility infrastructure operators.",4294952820,5910,https://permid.org/1-4294952821,,,http://www.evnikolai.ch,,,
Airbus SE,5074020860,https://permid.org/1-5074020860,Unknown,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Nh, Zeist Netherlands
UTRECHT
3707
Netherlands
",31306937000,https://www.achmeainnovationfund.nl/,,,
